sonde1	sonde2	date	foF2_corr	foF2_n_hours	foF2_total_time_points	year
YG431	JJ433	2015-06-15	0.826893309074456	15	27	2015
YG431	JJ433	2015-06-16	0.776294154939158	14	30	2015
YG431	JJ433	2015-06-17	0.555146899723139	10	24	2015
YG431	JJ433	2015-06-18	0.358434067133216	13	28	2015
YG431	JJ433	2015-06-19	0.803459532964357	11	29	2015
YG431	JJ433	2015-06-21	0.712524287115347	14	28	2015
YG431	JJ433	2015-06-22	0.777428123612797	16	32	2015
YG431	JJ433	2015-06-23	0.82354086015957	5	12	2015
YG431	JJ433	2015-06-24	0.522021907313287	13	27	2015
YG431	JJ433	2015-06-25	0.503978314172109	14	31	2015
YG431	JJ433	2015-06-26	0.788010489273828	17	40	2015
YG431	JJ433	2015-06-27	0.922918116712402	14	39	2015
YG431	OK426	2015-05-23	0.69881713499913	15	40	2015
YG431	OK426	2015-05-24	0.861993783473838	13	32	2015
YG431	OK426	2015-05-25	0.899948585736301	16	35	2015
YG431	OK426	2015-05-26	0.968896555765664	9	18	2015
YG431	OK426	2015-05-27	0.842811334712007	12	23	2015
YG431	OK426	2015-05-28	0.340882225733047	13	25	2015
YG431	OK426	2015-05-29	0.731143185393554	12	29	2015
YG431	OK426	2015-05-30	0.640466432593446	14	34	2015
YG431	OK426	2015-05-31	0.811192040971398	10	26	2015
YG431	OK426	2015-06-01	0.773620183778567	8	15	2015
YG431	OK426	2015-06-02	0.666707285382489	10	20	2015
YG431	OK426	2015-06-03	0.579577178695608	13	24	2015
YG431	OK426	2015-06-04	0.631110066580691	15	33	2015
YG431	OK426	2015-06-05	0.306141269112947	11	17	2015
YG431	OK426	2015-06-06	0.497157730041698	18	37	2015
YG431	OK426	2015-06-07	0.439451222403717	10	32	2015
YG431	OK426	2015-06-08	0.719974252210008	13	30	2015
YG431	OK426	2015-06-09	0.642767987438512	12	29	2015
YG431	OK426	2015-06-10	0.327076563987258	17	35	2015
YG431	OK426	2015-06-11	0.717478080164003	11	26	2015
YG431	OK426	2015-06-12	0.588541510746771	10	16	2015
YG431	OK426	2015-06-13	0.602816830091642	11	16	2015
YG431	OK426	2015-06-14	0.64669381916304	11	29	2015
YG431	OK426	2015-06-15	0.754792633571943	11	21	2015
YG431	OK426	2015-06-16	0.372076061535501	11	24	2015
YG431	OK426	2015-06-17	0.755596282590179	8	19	2015
YG431	OK426	2015-06-18	0.843209249786934	10	17	2015
YG431	OK426	2015-06-19	0.892511065019267	9	17	2015
YG431	OK426	2015-06-21	0.546241435490191	8	17	2015
YG431	OK426	2015-06-22	0.702949019376085	14	24	2015
YG431	OK426	2015-06-23	0.671013635576783	5	10	2015
YG431	OK426	2015-06-24	0.69806417495732	12	26	2015
YG431	OK426	2015-06-25	0.52885005992562	11	23	2015
YG431	OK426	2015-06-26	0.856577492718257	16	30	2015
YG431	OK426	2015-06-27	0.882988713570935	12	34	2015
OK426	YG431	2015-05-22	0.873252962231879	15	36	2015
OK426	YG431	2015-05-23	0.69881713499913	15	40	2015
OK426	YG431	2015-05-24	0.861993783473838	13	32	2015
OK426	YG431	2015-05-25	0.899948585736301	16	35	2015
OK426	YG431	2015-05-26	0.968896555765664	9	18	2015
OK426	YG431	2015-05-27	0.842811334712007	12	23	2015
OK426	YG431	2015-05-28	0.340882225733047	13	25	2015
OK426	YG431	2015-05-29	0.731143185393554	12	29	2015
OK426	YG431	2015-05-30	0.640466432593446	14	34	2015
OK426	YG431	2015-05-31	0.811192040971397	10	26	2015
OK426	YG431	2015-06-01	0.773620183778567	8	15	2015
OK426	YG431	2015-06-02	0.666707285382489	10	20	2015
OK426	YG431	2015-06-03	0.579577178695608	13	24	2015
OK426	YG431	2015-06-04	0.631110066580691	15	33	2015
OK426	YG431	2015-06-05	0.306141269112947	11	17	2015
OK426	YG431	2015-06-06	0.497157730041698	18	37	2015
OK426	YG431	2015-06-07	0.439451222403717	10	32	2015
OK426	YG431	2015-06-08	0.719974252210008	13	30	2015
OK426	YG431	2015-06-09	0.642767987438512	12	29	2015
OK426	YG431	2015-06-10	0.327076563987258	17	35	2015
OK426	YG431	2015-06-11	0.717478080164003	11	26	2015
OK426	YG431	2015-06-12	0.588541510746771	10	16	2015
OK426	YG431	2015-06-13	0.602816830091642	11	16	2015
OK426	YG431	2015-06-14	0.64669381916304	11	29	2015
OK426	YG431	2015-06-15	0.754792633571943	11	21	2015
OK426	YG431	2015-06-16	0.372076061535501	11	24	2015
OK426	YG431	2015-06-17	0.755596282590179	8	19	2015
OK426	YG431	2015-06-18	0.843209249786934	10	17	2015
OK426	YG431	2015-06-19	0.892511065019267	9	17	2015
OK426	YG431	2015-06-21	0.546241435490191	8	17	2015
OK426	YG431	2015-06-22	0.702949019376085	14	24	2015
OK426	YG431	2015-06-23	0.671013635576783	5	10	2015
OK426	YG431	2015-06-24	0.69806417495732	12	26	2015
OK426	YG431	2015-06-25	0.52885005992562	11	23	2015
OK426	YG431	2015-06-26	0.856577492718257	16	30	2015
OK426	YG431	2015-06-27	0.882988713570935	12	34	2015
OK426	YG431	2015-06-28	0.757073902755376	10	23	2015
OK426	YG431	2015-06-29	0.672985865342218	10	29	2015
OK426	YG431	2015-06-30	0.770745544184794	14	33	2015
OK426	YG431	2015-07-01	0.74275419185699	11	28	2015
OK426	YG431	2015-07-02	0.483744282927187	11	23	2015
OK426	YG431	2015-07-03	0.807689669588762	10	27	2015
OK426	YG431	2015-07-04	0.616463220784582	12	28	2015
OK426	YG431	2015-07-05	0.619864783372274	10	28	2015
OK426	YG431	2015-07-06	0.823020683483463	13	28	2015
OK426	YG431	2015-07-08	0.905521085733029	11	26	2015
OK426	YG431	2015-07-09	0.438524151210428	10	18	2015
OK426	YG431	2015-07-10	0.666271509025998	20	50	2015
OK426	YG431	2015-07-11	0.724016248634374	12	24	2015
OK426	YG431	2015-07-12	0.711321373935099	14	24	2015
OK426	YG431	2015-07-13	0.809069374979508	14	29	2015
OK426	YG431	2015-07-14	-0.352495368065811	8	15	2015
OK426	YG431	2015-07-15	0.87746650257715	15	38	2015
OK426	YG431	2015-07-16	0.743636344988201	14	31	2015
OK426	YG431	2015-07-17	0.755828129127188	17	31	2015
OK426	YG431	2015-07-18	0.527775832051023	9	11	2015
OK426	YG431	2015-07-19	0.689947841073904	10	19	2015
OK426	YG431	2015-07-20	0.648508147562514	9	22	2015
OK426	YG431	2015-07-21	0.66093185441147	15	29	2015
OK426	YG431	2015-07-22	0.602850909376955	12	22	2015
OK426	YG431	2015-07-23	0.908591372527471	16	36	2015
OK426	YG431	2015-07-24	0.804606676983136	10	30	2015
OK426	YG431	2015-07-25	0.9133315152239	14	34	2015
OK426	YG431	2015-07-26	0.591865117202567	14	32	2015
OK426	YG431	2015-07-27	0.140623968901394	15	28	2015
OK426	YG431	2015-07-28	0.690466542585278	9	17	2015
OK426	YG431	2015-07-29	0.678833035248826	12	29	2015
OK426	YG431	2015-07-30	0.895995750374089	13	37	2015
OK426	YG431	2015-07-31	0.852912885555761	13	30	2015
OK426	YG431	2015-08-01	0.912136824367956	12	37	2015
OK426	YG431	2015-08-02	0.614702557277166	13	26	2015
OK426	YG431	2015-08-03	0.903752797888183	13	36	2015
OK426	YG431	2015-08-04	0.67709731269322	16	35	2015
OK426	YG431	2015-08-05	0.851400963156529	13	31	2015
OK426	YG431	2015-08-06	0.756085947007653	14	35	2015
OK426	YG431	2015-08-07	0.512315651776957	9	25	2015
OK426	YG431	2015-08-08	0.797089506217128	10	21	2015
OK426	YG431	2015-08-09	0.671025024172131	14	38	2015
OK426	YG431	2015-08-10	0.697067158877172	15	41	2015
OK426	YG431	2015-08-11	0.475646411483174	12	30	2015
OK426	YG431	2015-08-12	0.310268642976719	9	23	2015
OK426	YG431	2015-08-13	0.740683209023438	15	29	2015
OK426	YG431	2015-08-14	0.922644440939481	13	28	2015
OK426	YG431	2015-08-15	0.86352328021953	11	21	2015
OK426	YG431	2015-08-16	0.729561265678122	8	16	2015
OK426	YG431	2015-08-17	0.918131578821265	9	20	2015
OK426	YG431	2015-08-18	0.88752333842434	11	33	2015
OK426	YG431	2015-08-19	0.895594737939297	11	21	2015
OK426	YG431	2015-08-20	0.800475189552123	9	20	2015
OK426	YG431	2015-08-21	0.939634711900934	13	43	2015
OK426	YG431	2015-08-22	0.447665137875799	11	24	2015
OK426	YG431	2015-08-23	0.803119141094436	15	42	2015
OK426	YG431	2015-08-24	0.900188358990567	17	49	2015
OK426	YG431	2015-08-25	0.881225676779709	18	46	2015
OK426	YG431	2015-08-26	0.911918832174724	17	43	2015
OK426	YG431	2015-08-27	0.397771016942245	7	10	2015
OK426	YG431	2015-08-28	0.709512899790206	9	19	2015
OK426	YG431	2015-08-29	0.949999554028092	13	28	2015
OK426	YG431	2015-08-30	0.856350140339326	9	18	2015
AT138	IS141	2015-04-30	1	2	2	2015
AT138	IS141	2015-05-06	1	2	2	2015
AT138	VT139	2015-04-20	0.981468829602173	23	83	2015
AT138	VT139	2015-04-21	0.960404186844349	24	87	2015
AT138	VT139	2015-04-22	0.965760710940154	23	82	2015
AT138	VT139	2015-04-23	0.970775309311607	23	78	2015
AT138	VT139	2015-04-24	0.972863634284698	24	82	2015
AT138	VT139	2015-04-25	0.980736695219889	23	79	2015
AT138	VT139	2015-04-26	0.989614584460378	23	82	2015
AT138	VT139	2015-04-27	0.968802978888406	24	88	2015
AT138	VT139	2015-04-28	0.959375580003743	24	88	2015
AT138	VT139	2015-04-29	0.948323105366628	23	88	2015
AT138	VT139	2015-04-30	0.94836534493852	19	71	2015
AT138	VT139	2015-05-01	0.977639646271819	22	80	2015
AT138	VT139	2015-05-02	0.878152277997297	14	47	2015
AT138	VT139	2015-05-04	0.964161450081187	16	55	2015
AT138	VT139	2015-05-05	0.962307865580597	24	90	2015
AT138	VT139	2015-05-06	0.969646270700644	24	86	2015
AT138	VT139	2015-05-07	0.852784354699683	23	81	2015
AT138	VT139	2015-05-08	0.991377540156316	10	35	2015
AT138	VT139	2015-05-12	0.869203764005918	3	11	2015
AT138	VT139	2015-05-13	0.938987637709178	12	46	2015
AT138	VT139	2015-05-14	0.842851277954822	15	53	2015
AT138	VT139	2015-06-26	0.412931429029846	11	23	2015
AT138	VT139	2015-07-01	0.801369597131812	24	86	2015
AT138	VT139	2015-07-02	0.944992007069821	24	89	2015
AT138	VT139	2015-07-03	0.949071124948397	24	92	2015
AT138	VT139	2015-07-04	0.22363606825345	3	10	2015
AT138	VT139	2015-07-06	0.654657407810721	9	22	2015
AT138	VT139	2015-07-07	0.851345092490804	21	69	2015
YG431	JJ433	2014-11-24	0.926134396911868	23	66	2014
YG431	JJ433	2014-11-25	0.937942459400724	23	76	2014
YG431	JJ433	2014-11-26	0.947981709830232	24	80	2014
YG431	JJ433	2014-11-27	0.944617860254634	23	81	2014
YG431	JJ433	2014-11-28	0.938396127686704	21	67	2014
YG431	JJ433	2014-11-29	0.908812740249428	23	69	2014
YG431	JJ433	2014-11-30	0.95084631344176	20	63	2014
YG431	JJ433	2014-12-01	0.947378894982999	24	83	2014
YG431	JJ433	2014-12-02	0.943824427243693	24	83	2014
YG431	JJ433	2014-12-03	0.931693300787385	24	88	2014
YG431	JJ433	2014-12-04	0.916938231349242	23	77	2014
YG431	JJ433	2014-12-05	0.936154850768397	23	78	2014
YG431	JJ433	2014-12-06	0.942675762915846	24	81	2014
YG431	JJ433	2014-12-07	0.945731989985742	24	74	2014
YG431	JJ433	2014-12-08	0.953770289140504	23	74	2014
YG431	JJ433	2014-12-09	0.940951273766094	24	79	2014
YG431	JJ433	2014-12-10	0.959980777442082	23	68	2014
YG431	JJ433	2014-12-11	0.951119735412751	23	72	2014
YG431	JJ433	2014-12-12	0.966780855982583	23	66	2014
YG431	JJ433	2014-12-13	0.127986228298159	4	12	2014
YG431	JJ433	2014-12-14	0.915138176686892	23	75	2014
YG431	JJ433	2014-12-15	0.948532820806941	24	73	2014
YG431	JJ433	2014-12-16	0.939094222541634	23	79	2014
YG431	JJ433	2014-12-17	0.863880640393553	24	73	2014
YG431	JJ433	2014-12-18	0.921838094433291	24	80	2014
YG431	JJ433	2014-12-19	0.950921338836151	24	74	2014
YG431	JJ433	2014-12-20	0.948100310464293	21	66	2014
YG431	JJ433	2014-12-21	0.954253861214431	22	76	2014
YG431	JJ433	2014-12-22	0.881663545802575	24	68	2014
YG431	JJ433	2014-12-23	0.912532236592233	22	73	2014
YG431	JJ433	2014-12-24	0.92412225703076	24	76	2014
YG431	JJ433	2014-12-25	0.950240998051031	24	82	2014
YG431	JJ433	2014-12-26	0.924203435738991	23	78	2014
YG431	JJ433	2014-12-27	0.94298988148275	16	52	2014
YG431	JJ433	2014-12-28	0.927890558680583	15	43	2014
YG431	JJ433	2014-12-29	0.94791590721554	23	76	2014
YG431	JJ433	2014-12-30	0.926117361519125	21	67	2014
YG431	JJ433	2014-12-31	0.970267315237222	13	44	2014
YG431	JJ433	2015-01-01	0.920508335170359	22	74	2015
YG431	JJ433	2015-01-02	0.965144375211932	22	75	2015
YG431	JJ433	2015-01-03	0.961864180616303	24	88	2015
YG431	JJ433	2015-01-04	0.940800035734988	23	71	2015
YG431	JJ433	2015-01-05	0.951643682723474	22	71	2015
YG431	JJ433	2015-01-06	0.972921085150513	24	85	2015
YG431	JJ433	2015-01-07	0.925614168531073	21	56	2015
YG431	JJ433	2015-01-08	0.884260472416928	23	71	2015
YG431	JJ433	2015-01-09	0.936226747539416	23	70	2015
YG431	JJ433	2015-01-10	0.921080709726283	24	64	2015
YG431	JJ433	2015-01-11	0.911226878802717	22	55	2015
YG431	JJ433	2015-01-12	0.911179413391998	19	56	2015
YG431	JJ433	2015-01-13	0.933306495922482	22	77	2015
YG431	JJ433	2015-01-14	0.957142595708076	22	62	2015
YG431	JJ433	2015-01-15	0.937695898048074	22	63	2015
YG431	JJ433	2015-01-16	0.967917726789874	21	60	2015
YG431	JJ433	2015-01-17	0.97805826573324	23	80	2015
YG431	JJ433	2015-01-18	0.971326009517926	24	82	2015
YG431	JJ433	2015-01-19	0.968445698632844	24	75	2015
YG431	JJ433	2015-01-20	0.960496110518537	24	69	2015
YG431	JJ433	2015-01-21	0.951717861382705	24	75	2015
YG431	JJ433	2015-01-22	0.958356782600843	21	58	2015
YG431	JJ433	2015-01-23	0.966252462807544	24	71	2015
YG431	JJ433	2015-01-24	0.974918389499939	22	77	2015
YG431	JJ433	2015-01-25	0.971577827229793	24	75	2015
YG431	JJ433	2015-01-26	0.946333420185084	23	67	2015
YG431	JJ433	2015-01-27	0.963653779114534	23	68	2015
YG431	JJ433	2015-01-28	0.933520576200694	22	68	2015
YG431	JJ433	2015-01-29	0.976149103112302	23	72	2015
YG431	JJ433	2015-01-30	0.96150416960515	24	71	2015
YG431	JJ433	2015-01-31	0.956902227384277	24	65	2015
YG431	JJ433	2015-02-01	0.953872401673216	21	58	2015
YG431	JJ433	2015-02-02	0.929693240529149	23	65	2015
YG431	JJ433	2015-02-03	0.93489280942522	22	65	2015
YG431	JJ433	2015-02-04	0.91778285285163	22	58	2015
YG431	JJ433	2015-02-05	0.940946942599342	22	67	2015
YG431	JJ433	2015-02-06	0.966909893312756	23	69	2015
YG431	JJ433	2015-02-07	0.960898497182338	23	59	2015
YG431	JJ433	2015-02-08	-0.882663459445931	2	5	2015
YG431	JJ433	2015-02-09	0.956795705148989	20	56	2015
YG431	JJ433	2015-02-10	0.902745476703309	22	51	2015
YG431	JJ433	2015-02-11	0.892129832145819	22	65	2015
YG431	JJ433	2015-02-12	0.790532284664786	23	67	2015
YG431	JJ433	2015-02-13	0.965487536422848	22	63	2015
YG431	JJ433	2015-02-14	0.968004987563773	21	62	2015
YG431	JJ433	2015-02-15	0.955533556697531	21	55	2015
YG431	JJ433	2015-02-16	0.972367532822918	23	66	2015
YG431	JJ433	2015-02-17	0.914872601925063	23	69	2015
YG431	JJ433	2015-02-18	0.923876833135679	23	55	2015
YG431	JJ433	2015-02-19	0.961073205740279	21	61	2015
YG431	JJ433	2015-02-20	0.950806650427631	21	52	2015
YG431	JJ433	2015-02-21	0.951379876194636	21	61	2015
YG431	JJ433	2015-02-22	0.961250945117299	21	55	2015
YG431	JJ433	2015-02-23	0.919273990913738	23	63	2015
YG431	JJ433	2015-02-24	0.917010378093788	16	48	2015
YG431	JJ433	2015-02-25	0.972931176973761	18	43	2015
YG431	JJ433	2015-02-26	0.929388040756527	21	58	2015
YG431	JJ433	2015-02-27	0.951430767872111	21	55	2015
YG431	JJ433	2015-02-28	0.914219445731892	18	48	2015
YG431	JJ433	2015-03-02	0.920423119695718	17	44	2015
YG431	JJ433	2015-03-03	0.935817584244128	19	51	2015
YG431	JJ433	2015-03-04	0.908890351101378	20	51	2015
YG431	OK426	2014-11-24	0.918626573416613	22	63	2014
YG431	OK426	2014-11-25	0.907235509713465	23	78	2014
YG431	OK426	2014-11-26	0.865853632179958	24	80	2014
YG431	OK426	2014-11-27	0.903424221905022	23	80	2014
YG431	OK426	2014-11-28	0.88058977694869	21	64	2014
YG431	OK426	2014-11-29	0.914687690808307	23	64	2014
YG431	OK426	2014-11-30	0.919224403566323	20	59	2014
YG431	OK426	2014-12-01	0.928001778624154	24	80	2014
YG431	OK426	2014-12-02	0.881063672804551	24	80	2014
YG431	OK426	2014-12-03	0.920177625701416	24	87	2014
YG431	OK426	2014-12-04	0.85732639396153	23	76	2014
YG431	OK426	2014-12-05	0.91690545225896	21	74	2014
YG431	OK426	2014-12-06	0.927638516656937	24	77	2014
YG431	OK426	2014-12-07	0.854924595627595	24	71	2014
YG431	OK426	2014-12-08	0.90943280172385	23	74	2014
YG431	OK426	2014-12-09	0.88470252301508	24	73	2014
YG431	OK426	2014-12-10	0.911043817628238	23	67	2014
YG431	OK426	2014-12-11	0.769894544685854	16	41	2014
YG431	OK426	2014-12-12	0.887338654301688	14	18	2014
YG431	OK426	2014-12-13	-0.860694033023762	3	3	2014
YG431	OK426	2014-12-14	0.723114655556018	15	17	2014
YG431	OK426	2014-12-15	0.852212936621297	19	45	2014
YG431	OK426	2014-12-16	0.924975393115361	23	72	2014
YG431	OK426	2014-12-17	0.863512924090401	24	72	2014
YG431	OK426	2014-12-18	0.893037657054698	24	73	2014
YG431	OK426	2014-12-19	0.84067088728099	24	61	2014
YG431	OK426	2014-12-20	0.892392887530537	20	55	2014
YG431	OK426	2014-12-21	0.903037273350477	20	65	2014
YG431	OK426	2014-12-22	0.846039882864664	23	60	2014
YG431	OK426	2014-12-23	0.872762228535417	21	54	2014
YG431	OK426	2014-12-24	0.796859153878024	20	60	2014
YG431	OK426	2014-12-25	0.899439910742091	24	71	2014
YG431	OK426	2014-12-26	0.926746688974266	23	71	2014
YG431	OK426	2014-12-27	0.886870097614862	13	43	2014
YG431	OK426	2014-12-28	0.91880309605728	11	33	2014
YG431	OK426	2014-12-29	0.844809868162232	22	69	2014
YG431	OK426	2014-12-30	0.781906702359286	21	60	2014
YG431	OK426	2014-12-31	0.702173284672686	14	45	2014
YG431	OK426	2015-01-01	0.855148466931558	22	64	2015
YG431	OK426	2015-01-02	0.874661611033985	23	75	2015
YG431	OK426	2015-01-03	0.861344703837361	24	83	2015
YG431	OK426	2015-01-04	0.890885780571356	23	69	2015
YG431	OK426	2015-01-05	0.915966194794139	21	62	2015
YG431	OK426	2015-01-06	0.931652461793837	24	78	2015
YG431	OK426	2015-01-07	0.800883033206102	20	56	2015
YG431	OK426	2015-01-08	0.891466094068899	22	63	2015
YG431	OK426	2015-01-09	0.931456818333582	22	66	2015
YG431	OK426	2015-01-10	0.873002259301911	22	56	2015
YG431	OK426	2015-01-11	0.860260231918499	19	54	2015
YG431	OK426	2015-01-12	0.89311982735147	19	53	2015
YG431	OK426	2015-01-13	0.874319639093489	21	67	2015
YG431	OK426	2015-01-14	0.921621148003048	22	57	2015
YG431	OK426	2015-01-15	0.845059647291235	22	62	2015
YG431	OK426	2015-01-16	0.94587615809052	20	58	2015
YG431	OK426	2015-01-17	0.880555077356168	24	79	2015
YG431	OK426	2015-01-18	0.873648237258548	24	79	2015
YG431	OK426	2015-01-19	0.884935214079644	24	76	2015
YG431	OK426	2015-01-20	0.873897790320402	22	62	2015
YG431	OK426	2015-01-21	0.910155699291393	21	59	2015
YG431	OK426	2015-01-22	0.911049667024346	20	52	2015
YG431	OK426	2015-01-23	0.920997804943805	24	67	2015
YG431	OK426	2015-01-24	0.900175662485389	22	70	2015
YG431	OK426	2015-01-25	0.850207520788237	24	72	2015
YG431	OK426	2015-01-26	0.820011601347218	23	61	2015
YG431	OK426	2015-01-27	0.903321708667634	23	62	2015
YG431	OK426	2015-01-28	0.926542223068251	18	54	2015
YG431	OK426	2015-01-29	0.879335456520942	23	69	2015
YG431	OK426	2015-01-30	0.875484113672447	24	69	2015
YG431	OK426	2015-01-31	0.875203853315976	24	64	2015
YG431	OK426	2015-02-01	0.876157913254137	22	57	2015
YG431	OK426	2015-02-02	0.922933753272066	23	63	2015
YG431	OK426	2015-02-03	0.879949615512972	23	61	2015
YG431	OK426	2015-02-04	0.918328564770997	22	58	2015
YG431	OK426	2015-02-05	0.894760139877165	19	59	2015
YG431	OK426	2015-02-06	0.891072890379263	23	66	2015
YG431	OK426	2015-02-07	0.902410078124208	23	61	2015
YG431	OK426	2015-02-08	-0.67253234031508	2	5	2015
YG431	OK426	2015-02-09	0.864553172091034	20	53	2015
YG431	OK426	2015-02-10	0.806840993134849	22	47	2015
YG431	OK426	2015-02-11	0.804603386929769	22	60	2015
YG431	OK426	2015-02-12	0.744735795542421	23	67	2015
YG431	OK426	2015-02-13	0.870232308666168	22	63	2015
YG431	OK426	2015-02-14	0.883289782614676	20	56	2015
YG431	OK426	2015-02-15	0.89820793561387	22	52	2015
YG431	OK426	2015-02-16	0.903494580393119	23	65	2015
YG431	OK426	2015-02-17	0.875806314068844	23	64	2015
YG431	OK426	2015-02-18	0.901015282080861	22	54	2015
YG431	OK426	2015-02-19	0.915509428461826	21	60	2015
YG431	OK426	2015-02-20	0.889829832557241	20	49	2015
YG431	OK426	2015-02-21	0.816682810149974	21	60	2015
YG431	OK426	2015-02-22	0.799634282108383	21	52	2015
YG431	OK426	2015-02-23	0.833990030936675	23	63	2015
YG431	OK426	2015-02-24	0.887056326713163	17	50	2015
YG431	OK426	2015-02-25	0.799195503061473	21	54	2015
YG431	OK426	2015-02-26	0.826211983081455	21	61	2015
YG431	OK426	2015-02-27	0.85660744481063	20	53	2015
YG431	OK426	2015-02-28	0.787520555248206	20	50	2015
YG431	OK426	2015-03-01	0.880370479858563	19	47	2015
YG431	OK426	2015-03-02	0.852354898790359	17	45	2015
YG431	OK426	2015-03-03	0.819383075271696	18	48	2015
YG431	OK426	2015-03-04	0.763335557387048	21	48	2015
RO041	PQ052	2016-09-10	0.981674870406582	4	4	2016
RO041	PQ052	2016-09-11	0.97786181672867	7	8	2016
RO041	PQ052	2016-09-12	0.860246696381754	3	4	2016
RO041	PQ052	2016-09-13	0.898429358135874	21	71	2016
RO041	PQ052	2016-09-14	0.908876897542326	24	82	2016
RO041	PQ052	2016-09-15	0.889895510314555	23	85	2016
RO041	PQ052	2016-09-16	0.91138756916851	24	88	2016
RO041	PQ052	2016-09-17	0.934543863743581	24	89	2016
RO041	PQ052	2016-09-18	0.93934312886154	24	85	2016
RO041	PQ052	2016-09-19	0.923608118197747	24	92	2016
RO041	PQ052	2016-09-20	0.917947862918662	24	91	2016
RO041	PQ052	2016-09-21	0.96857728820052	17	60	2016
RO041	PQ052	2016-09-22	0.960526863931909	24	86	2016
RO041	PQ052	2016-09-23	0.909556472127422	17	54	2016
RO041	PQ052	2016-09-24	0.9372578933749	24	83	2016
RO041	PQ052	2016-09-25	0.892920341536561	14	50	2016
RO041	PQ052	2016-09-26	0.884746197733277	18	65	2016
RO041	PQ052	2016-09-27	0.957017672651683	24	90	2016
RO041	PQ052	2016-09-28	0.884231554948286	21	75	2016
RO041	PQ052	2016-09-29	0.957966927747866	24	92	2016
RO041	PQ052	2016-09-30	0.978234405163791	24	89	2016
RO041	PQ052	2016-10-01	0.845537607626413	20	62	2016
RO041	PQ052	2016-10-02	0.918152569344412	21	67	2016
RO041	PQ052	2016-10-03	0.950253570056113	24	89	2016
RO041	PQ052	2016-10-04	0.952902110656675	24	85	2016
RO041	PQ052	2016-10-05	0.948170932815458	24	87	2016
RO041	PQ052	2016-10-06	0.94005978363677	24	86	2016
RO041	PQ052	2016-10-07	0.934208716102572	23	88	2016
RO041	PQ052	2016-10-08	0.96756799539141	10	38	2016
RO041	PQ052	2016-10-10	0.93632948135014	16	57	2016
RO041	PQ052	2016-10-11	0.963486400757637	22	83	2016
RO041	PQ052	2016-10-12	0.91128513217919	21	78	2016
RO041	PQ052	2016-10-13	0.945472386880913	24	95	2016
RO041	PQ052	2016-10-14	0.934404449756709	24	77	2016
